Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
1,0.0,0.0,0.450565459777283,0.0,0.0,0.6807836801695953,1.0
1,1.0,1.0,,0.125,0.16666666666666666,0.5048327479576674,0.0
1,0.0,0.0,0.46725377239986554,0.0,0.0,0.5871678927941112,0.0
0,0.0,1.0,,0.0,0.0,0.5477878099218253,1.0
1,0.0,1.0,0.6143343358519379,0.125,0.0,0.5916289642426651,1.0
0,1.0,1.0,0.5058003725529221,0.0,0.0,0.46517007535551924,1.0
0,0.5,1.0,0.6383320932000024,0.0,0.0,0.4895936900036676,1.0
0,1.0,1.0,0.4232560095587681,0.0,0.0,0.38008805088651243,1.0
1,0.0,0.0,0.5635049628108479,0.0,0.0,0.7112289157385866,0.0
1,0.5,0.0,0.4903222603754447,0.0,0.0,0.4740870124718861,1.0
0,1.0,1.0,,0.0,0.0,0.5067685847733391,0.5
0,1.0,1.0,0.5340289386283543,0.0,0.0,0.4064512868764628,1.0
1,0.5,0.0,0.3529574068973808,0.0,0.16666666666666666,0.5702736913393502,1.0
0,1.0,1.0,0.3996249984573158,0.125,0.0,0.33182441931423634,1.0
0,0.5,1.0,0.5394862107510237,0.0,0.0,0.4895936900036676,1.0
0,0.5,1.0,0.6253579602329997,0.0,0.0,0.4895936900036676,1.0
1,0.0,1.0,0.4903222603754447,0.125,0.0,0.5951117782251508,1.0
0,1.0,1.0,0.43191636385030885,0.0,0.0,0.4599876370181719,1.0
1,0.5,0.0,0.5133270005850489,0.375,0.0,0.5221747008933499,1.0
1,1.0,0.0,,0.0,0.0,0.38517447531733023,0.5
0,0.5,1.0,0.4768319267563671,0.125,0.0,0.5373931885097546,1.0
0,1.0,0.0,0.4768319267563671,0.125,0.0,0.43828637974458046,1.0
1,0.0,0.0,0.5058003725529221,0.0,0.0,0.6974214780639667,1.0
0,1.0,1.0,0.37176161702188726,0.0,0.0,0.5162777194118078,0.0
0,0.5,1.0,,0.0,0.0,0.0,1.0
0,0.5,1.0,0.4586669572844901,0.0,0.0,0.4895936900036676,1.0
0,0.5,1.0,0.4586669572844901,0.0,0.0,0.4895936900036676,1.0
0,1.0,1.0,0.5021740067115567,0.0,0.0,0.5118652871156263,1.0
0,1.0,0.0,0.6143343358519379,0.125,0.5,0.5721802927901016,1.0
1,0.0,1.0,0.5461549750624424,0.0,0.0,1.0,0.0
0,1.0,1.0,,0.0,0.0,0.42845836148554584,1.0
0,1.0,1.0,,0.0,0.0,0.42845836148554584,1.0
1,0.0,1.0,,0.0,0.0,0.5599434405908574,1.0
0,0.0,1.0,0.5536170408806728,0.125,0.0,0.6264965261228748,1.0
1,0.0,0.0,0.4406421050138048,0.25,0.3333333333333333,0.7315857305611914,0.0
0,1.0,1.0,0.46725377239986554,0.125,0.0,0.5118652871156263,1.0
1,1.0,1.0,0.5211836891200355,0.0,0.0,0.43828637974458046,1.0
0,0.0,1.0,0.7315857305611914,0.125,0.16666666666666666,0.6148255246732606,1.0
0,1.0,1.0,0.3908830808781312,0.125,0.16666666666666666,0.5197013443584122,1.0
1,0.5,0.0,0.5133270005850489,0.0,0.0,0.4895936900036676,1.0
0,0.0,1.0,0.4232560095587681,0.125,0.0,0.5951117782251508,1.0
0,1.0,1.0,0.5211836891200355,0.0,0.0,0.39492446436253303,0.5
1,0.5,0.0,0.3400180783317568,0.125,0.16666666666666666,0.5261635414246925,1.0
1,1.0,1.0,0.3529574068973808,0.0,0.16666666666666666,0.4825135405955714,1.0
0,1.0,1.0,0.5340289386283543,0.0,0.0,0.4664848597225169,1.0
0,1.0,1.0,0.4586669572844901,0.0,0.0,0.42845836148554584,1.0
1,0.5,0.0,0.6143343358519379,0.125,0.3333333333333333,0.6081250559625522,1.0
1,0.5,1.0,0.21940017897841885,0.125,0.16666666666666666,0.5021740067115567,1.0
0,1.0,1.0,0.49734276888738427,0.0,0.0,0.4117376275840675,1.0
0,0.5,1.0,0.4106276074984845,0.0,0.0,0.4795580903960572,1.0
0,1.0,1.0,0.5394862107510237,0.0,0.0,0.4483469373725304,1.0
1,0.0,0.0,0.5340289386283543,0.0,0.0,0.6404030247022602,1.0
0,1.0,1.0,,0.0,0.0,0.5021740067115567,1.0
0,1.0,1.0,0.5801123453070429,0.0,0.0,0.3360274863599648,1.0
1,1.0,1.0,0.43191636385030885,0.0,0.0,0.3574588034684496,0.0
1,0.0,0.0,0.5536170408806728,0.125,0.3333333333333333,0.663972513630626,1.0
0,1.0,1.0,0.3908830808781312,0.0,0.0,0.4064512868764628,1.0
1,0.0,0.0,0.6324753476211937,0.125,0.0,0.624236700310742,1.0
0,0.0,1.0,,0.0,0.0,0.5794003435231316,0.0
0,1.0,0.0,0.518129447114855,0.0,0.0,0.39492446436253303,0.5
0,1.0,1.0,,0.125,0.0,0.5294376382632878,0.5
0,1.0,1.0,0.5274190162439124,0.0,0.0,0.45630097550970083,1.0
0,1.0,1.0,0.46725377239986554,0.0,0.0,0.4664848597225169,1.0
0,1.0,1.0,0.6143343358519379,0.0,0.0,0.4167698439704556,1.0
0,0.5,0.0,0.6613121331099105,0.0,0.0,0.4740870124718861,1.0
0,1.0,1.0,,0.0,0.0,0.3464032120058173,0.0
1,0.5,0.0,0.6462699067792277,0.125,0.5,0.5261635414246925,1.0
0,1.0,1.0,0.4106276074984845,0.0,0.0,0.39492446436253303,1.0
0,1.0,1.0,,0.0,0.0,0.39492446436253303,0.5
1,1.0,0.0,0.34894368318324626,0.0,0.0,0.4825135405955714,1.0
0,1.0,1.0,,0.0,0.0,0.38517447531733023,0.5
1,0.0,0.0,0.5893723924921064,0.0,0.16666666666666666,0.6974214780639667,1.0
1,1.0,0.0,0.37572688972052054,0.0,0.0,0.3574588034684496,0.0
1,0.0,0.0,0.3996249984573158,0.125,0.0,0.603108638839108,1.0
0,0.0,1.0,0.5058003725529221,0.0,0.0,0.5599434405908574,1.0
0,1.0,1.0,,0.125,0.3333333333333333,0.5276706661091919,1.0
0,1.0,1.0,0.4768319267563671,0.0,0.0,0.3270734992848313,1.0
0,1.0,1.0,0.4768319267563671,0.0,0.0,0.36814570743360975,1.0
1,1.0,0.0,0.4106276074984845,0.0,0.0,0.37464203975759114,1.0
0,1.0,1.0,0.35959697528833057,0.5,0.16666666666666666,0.5573255055537766,0.5
1,1.0,1.0,0.28877108425200393,0.125,0.3333333333333333,0.5211836891200355,1.0
0,0.0,1.0,0.6046378629008248,0.0,0.0,0.6288284496418153,0.0
0,1.0,1.0,,0.0,0.0,0.39492446436253303,0.5
0,0.5,1.0,0.3908830808781312,0.0,0.0,0.5373931885097546,1.0
0,1.0,0.0,,1.0,0.3333333333333333,0.6123987547851958,1.0
0,0.0,1.0,,0.0,0.0,0.5638355581040989,0.0
0,1.0,1.0,0.4768319267563671,0.0,0.0,0.42845836148554584,1.0
0,0.5,1.0,0.5683943213256837,0.0,0.0,0.4895936900036676,1.0
1,0.0,0.0,0.6193881876825791,0.0,0.0,0.5327462275907253,1.0
1,1.0,0.0,0.5211836891200355,0.0,0.0,0.46185600715669317,1.0
0,1.0,1.0,0.5133270005850489,0.0,0.0,0.3574588034684496,0.0
0,1.0,0.0,0.5133270005850489,0.125,0.16666666666666666,0.5294376382632878,1.0
0,0.5,1.0,0.5394862107510237,0.0,0.0,0.4895936900036676,1.0
1,0.5,0.0,0.5211836891200355,0.125,0.16666666666666666,0.5429282407860633,1.0
1,0.0,1.0,0.37176161702188726,0.125,0.3333333333333333,0.663972513630626,1.0
1,1.0,1.0,0.0,0.0,0.16666666666666666,0.45742969626988617,0.0
1,1.0,1.0,0.4903222603754447,0.0,0.0,0.3192163198209954,1.0
0,1.0,1.0,0.5211836891200355,0.0,0.0,0.4064512868764628,1.0
0,0.0,1.0,0.5683943213256837,0.0,0.0,0.0,1.0
0,1.0,0.0,0.4106276074984845,0.0,0.0,0.4064512868764628,1.0
0,0.5,1.0,0.5683943213256837,0.0,0.0,0.4895936900036676,1.0
1,0.0,0.0,0.5340289386283543,0.125,0.0,0.5951117782251508,1.0
0,1.0,1.0,0.48398492157353723,0.0,0.0,0.4213993902704547,1.0
0,1.0,1.0,0.5683943213256837,0.0,0.0,0.5294376382632878,1.0
0,0.5,1.0,0.5461549750624424,0.0,0.0,0.4740870124718861,1.0
0,1.0,0.0,0.3529574068973808,0.5,0.3333333333333333,0.5665407176699173,1.0
0,1.0,1.0,0.518129447114855,0.0,0.0,0.4483469373725304,1.0
0,0.0,1.0,,0.0,0.0,0.0,1.0
0,1.0,0.0,0.4586669572844901,0.0,0.0,0.43828637974458046,1.0
0,0.5,1.0,0.5211836891200355,0.125,0.16666666666666666,0.5760816011568849,0.0
0,1.0,1.0,0.5893723924921064,0.0,0.0,0.3049620868958598,1.0
0,1.0,1.0,0.3699766403292326,0.375,0.3333333333333333,0.5541822734678037,1.0
1,0.0,0.0,0.6383320932000024,0.125,0.16666666666666666,0.6494195154377587,1.0
1,1.0,1.0,0.4903222603754447,0.0,0.0,0.4599876370181719,1.0
0,0.0,1.0,0.5635049628108479,0.0,0.0,0.0,1.0
1,1.0,0.0,0.4903222603754447,0.0,0.16666666666666666,0.4825135405955714,1.0
0,1.0,1.0,0.31321930524371544,0.5,0.16666666666666666,0.5807978374617785,1.0
0,1.0,1.0,,0.0,0.0,0.31660358567254165,0.5
0,1.0,1.0,,0.0,0.0,0.600375001533275,1.0
1,0.5,1.0,0.28877108425200393,0.0,0.3333333333333333,0.5760816011568849,0.0
1,1.0,1.0,,0.0,0.0,0.39492446436253303,0.5
1,0.0,0.0,0.6918079091781747,0.0,0.0,0.6324753476211937,1.0
1,1.0,0.0,0.38317906865728846,0.125,0.0,0.49951692650738605,0.0
1,0.5,1.0,0.25848483216587004,0.125,0.16666666666666666,0.515770221625511,1.0
0,1.0,1.0,,0.0,0.0,0.3574588034684496,0.0
0,1.0,1.0,0.4586669572844901,0.0,0.0,0.4167698439704556,1.0
0,1.0,1.0,0.4106276074984845,0.0,0.0,0.45609370089062606,1.0
1,0.0,0.0,0.5683943213256837,0.125,0.16666666666666666,0.6363233976522155,0.0
0,1.0,1.0,0.4406421050138048,0.0,0.0,0.4599876370181719,1.0
0,1.0,1.0,,0.0,0.0,0.4483469373725304,1.0
1,1.0,1.0,0.5274190162439124,0.0,0.0,0.600375001533275,1.0
1,0.0,1.0,,0.0,0.0,0.558774541820896,0.0
0,1.0,1.0,0.43191636385030885,0.0,0.0,0.43828637974458046,1.0
0,0.5,1.0,0.3908830808781312,0.0,0.0,0.4740870124718861,1.0
1,0.0,0.0,0.5133270005850489,0.0,0.0,0.5647115128375297,0.0
0,1.0,1.0,0.5424127635854525,0.0,0.0,0.304317252670955,0.0
0,1.0,1.0,0.3996249984573158,0.0,0.0,0.4599876370181719,1.0
0,1.0,1.0,0.5846442367504481,0.0,0.0,0.3774141876810806,1.0
0,1.0,1.0,,1.0,0.3333333333333333,0.6123987547851958,1.0
0,1.0,1.0,0.5461549750624424,0.0,0.0,0.42845836148554584,0.0
0,0.5,1.0,0.49734276888738427,0.0,0.16666666666666666,0.5702736913393502,1.0
1,0.0,0.0,,0.125,0.0,0.6429408212093506,0.0
0,1.0,1.0,0.3400180783317568,0.5,0.3333333333333333,0.5665407176699173,1.0
0,1.0,1.0,0.782563442023601,0.0,0.0,0.4064512868764628,1.0
0,1.0,0.0,0.3649833790507831,0.125,0.16666666666666666,0.5048327479576674,0.0
1,0.0,0.0,0.3908830808781312,0.0,0.16666666666666666,0.5786672392702751,1.0
0,0.5,0.0,0.5927763772255862,0.125,0.0,0.5373931885097546,1.0
1,1.0,0.0,0.4106276074984845,0.0,0.16666666666666666,0.46436884320004346,1.0
1,0.0,0.0,0.5987240403310208,0.125,0.16666666666666666,0.6907812205537641,1.0
1,0.0,1.0,0.6324753476211937,0.0,0.0,0.5477878099218253,1.0
1,1.0,0.0,0.46725377239986554,0.0,0.5,0.5172409540933649,0.0
0,1.0,1.0,,0.0,0.0,0.3574588034684496,0.0
0,1.0,1.0,0.5801123453070429,0.25,0.0,0.49783062216477886,1.0
0,0.5,1.0,0.4406421050138048,0.125,0.0,0.4795580903960572,1.0
1,0.0,0.0,0.6143343358519379,0.0,0.0,0.5327462275907253,1.0
0,1.0,0.0,,1.0,0.3333333333333333,0.6123987547851958,1.0
0,0.5,1.0,0.46725377239986554,0.0,0.0,0.4895936900036676,1.0
1,0.5,0.0,0.5846442367504481,0.0,0.0,0.4895936900036676,1.0
1,0.5,0.0,0.4903222603754447,0.125,0.0,0.4971326981738879,0.0
0,0.0,1.0,0.5211836891200355,0.0,0.0,0.588442847841455,1.0
0,1.0,1.0,,0.0,0.0,0.4664848597225169,1.0
1,1.0,1.0,0.3400180783317568,0.125,0.16666666666666666,0.4783210927660373,1.0
0,1.0,1.0,0.48398492157353723,0.0,0.0,0.42845836148554584,1.0
1,0.0,0.0,0.60820229008468,0.125,0.16666666666666666,0.5939371525276729,1.0
0,0.0,1.0,0.5340289386283543,0.0,0.0,0.2983546299687529,1.0
0,1.0,1.0,0.60820229008468,0.0,0.0,0.46301599083448797,1.0
1,0.5,0.0,0.49734276888738427,0.125,0.0,0.5281745367322644,0.0
1,1.0,0.0,0.38317906865728846,0.0,0.0,0.3464032120058173,0.0
0,1.0,1.0,0.43191636385030885,0.0,0.0,0.46932306434951376,1.0
0,1.0,1.0,0.4232560095587681,0.0,0.0,0.42845836148554584,1.0
0,1.0,1.0,,0.0,0.0,0.42845836148554584,1.0
1,0.0,0.0,0.6571603408131788,0.0,0.16666666666666666,0.6363233976522155,0.0
1,0.5,0.0,0.4768319267563671,0.0,0.16666666666666666,0.5373931885097546,1.0
0,1.0,1.0,0.5340289386283543,0.0,0.0,0.42845836148554584,1.0
0,1.0,0.0,0.450565459777283,0.0,0.0,0.47734333534392903,1.0
0,0.5,1.0,0.49734276888738427,0.0,0.0,0.4740870124718861,1.0
0,1.0,1.0,0.4768319267563671,0.0,0.0,0.3270734992848313,1.0
0,1.0,0.0,0.5683943213256837,0.0,0.8333333333333333,0.5573255055537766,0.5
0,0.5,1.0,0.4903222603754447,0.0,0.0,0.4895936900036676,1.0
1,0.0,0.0,0.4232560095587681,0.0,0.0,0.5599434405908574,1.0
0,1.0,0.0,,0.125,0.3333333333333333,0.5276706661091919,1.0
1,0.0,1.0,0.48398492157353723,0.0,0.0,0.5599434405908574,0.0
0,1.0,1.0,0.5274190162439124,0.0,0.0,0.39492446436253303,0.5
